ProdGroupId,Language,SourceLang,ProdGroupName,AdminProdGroupName
999997826071174,IW,US,Oracle Communications Network Mediation Cartridges - Aggregation,Oracle Communications Network Mediation Cartridges - Aggregation
999997826071175,IW,US, Activity Hub B2C, Activity Hub B2C
999997826070667,IW,US,CBT Products,CBT Products
999997826070668,IW,US,External Reclass,External Reclass
999997826070674,IW,US,Field Service,Field Service
999997826070689,IW,US,User Adoption Services,User Adoption Services
999997826070723,IW,US,Siebel eService,Siebel eService
999997826070724,IW,US,OPN - Siebel License,OPN - Siebel License
999997826070739,IW,US,Siebel Janna,Siebel Janna
999997826070752,IW,US,DG350F Green Servers,DG350F Green Servers
999997826070755,IW,US,DG350G Green Servers,DG350G Green Servers
999997826070765,IW,US,DG 650 Green Servers ,DG 650 Green Servers 
999997826070771,IW,US,Auto Vue Electro-Mechanical Professional for Agile Advantage,Auto Vue Electro-Mechanical Professional for Agile Advantage
999997826070772,IW,US,Siebel Field Service,Siebel Field Service
999997826070775,IW,US,Agile Product Lifecycle Management Business Intelligence,Agile Product Lifecycle Management Business Intelligence
999997826070777,IW,US,Agile Product Data Management for Process,Agile Product Data Management for Process
999997826070786,IW,US,Agile CAD Library Connector,Agile CAD Library Connector
999997826070820,IW,US,JD Edwards World - Legacy,JD Edwards World - Legacy
999997826070827,IW,US,Public Sector\University,Public Sector\University
999997826070843,IW,US,OPN - World License,OPN - World License
999997826070845,IW,US,Enterprise Taxation Management,Enterprise Taxation Management
999997826070846,IW,US,Oracle Enterprise Taxation Management - Other,Oracle Enterprise Taxation Management - Other
999997826070861,IW,US,JD Edwards EnterpriseOne HCM Suite,JD Edwards EnterpriseOne HCM Suite
999997826070864,IW,US,Oracle Vertical Applications,Oracle Vertical Applications
999997826070876,IW,US,E-Business Suite (Original),E-Business Suite (Original)
999997826070880,IW,US,Oracle Communications Service Activation Connectors & Modules,Oracle Communications Service Activation Connectors & Modules
999997826070889,IW,US,Oracle Utilities Load Analysis,Oracle Utilities Load Analysis
999997826070894,IW,US,Oracle Communications ASAP Cartridges - VoIP Networks & Services,Oracle Communications ASAP Cartridges - VoIP Networks & Services
300100010799786,IW,US,Display of:63229- 53020122241419634:Sub PG Name,Display of:63229- 53020122241419634:Sub PG Name
300100010799898,IW,US,1.Category under GCM Total Unspecified,1.Category under GCM Total Unspecified
300100011579888,IW,US,EC_TEST_Country,EC_TEST_Country
300100014469783,IW,US,Display of the PG: 471722:RelatedGroup Second PG e7252551431,Display of the PG: 471722:RelatedGroup Second PG e7252551431
300100014469813,IW,US,Display of the PG: 471722:RelatedGroup Second PG 29956482725,Display of the PG: 471722:RelatedGroup Second PG 29956482725
300100014469831,IW,US,Display of the PG: 471722:RelatedGroup Second PG 2c558682153,Display of the PG: 471722:RelatedGroup Second PG 2c558682153
300100014469837,IW,US,Display of the PG: 471722:RelatedGroup Second PG b4359272223,Display of the PG: 471722:RelatedGroup Second PG b4359272223
300100014469841,IW,US,Display of the PG: 471722:RelatedGroup First PG 6b759602236,Display of the PG: 471722:RelatedGroup First PG 6b759602236
300100014469989,IW,US,ZBIQASD_Footrest_high,ZBIQASD_Footrest_high
300100014470072,IW,US,SC_TEST,SC_TEST
300100014470127,IW,US,SC_EC_TEST_State,SC_EC_TEST_State
300100014470242,IW,US,Ineffective_TEsting_001 Display name,Ineffective_TEsting_001 Display name
300100014470245,IW,US,Ineffective_TEsting_002,Ineffective_TEsting_002
300100025245837,IW,US,zBIQAsd_Roadways,zBIQAsd_Roadways
300100025246180,IW,US,BIQA_CRM2_SUB2,BIQA_CRM2_SUB2
300100025246277,IW,US,BIQA_CRM4_SUB3,BIQA_CRM4_SUB3
300100031595776,IW,US,BIQA_PR_ESS_Test1,BIQA_PR_ESS_Test1
300100031595849,IW,US,Display of Auto Sub PG for test id 416613:79051513423,Display of Auto Sub PG for test id 416613:79051513423
300100052522159,IW,US,ZSF_Product1,ZSF_Product1
999997826071199,IW,US,Hyperion Essbase - System 9,Hyperion Essbase - System 9
999997826071212,IW,US,C_PSFT Enterprise - Tools,C_PSFT Enterprise - Tools
999997826071213,IW,US,C_SO_Transportation,C_SO_Transportation
999997826071217,IW,US,Acquired Retail Applications,Acquired Retail Applications
999997826071227,IW,US,JD Edwards EnterpriseOne User Revenue and Third Party Apps,JD Edwards EnterpriseOne User Revenue and Third Party Apps
999997826071228,IW,US,Internet Application Server Enterprise Edition,Internet Application Server Enterprise Edition
999997826071238,IW,US,i-flex Basel Basic,i-flex Basel Basic
999997826071240,IW,US,External Reclass - Consulting,External Reclass - Consulting
999997826071251,IW,US,Business Intelligence Technology - ETL and Adapters,Business Intelligence Technology - ETL and Adapters
999997826071252,IW,US,Load Testing for Web Applications,Load Testing for Web Applications
999997826071256,IW,US,System Monitoring Plug-in for Hosts,System Monitoring Plug-in for Hosts
999997826071263,IW,US,Applications and Systems Management,Applications and Systems Management
999997826071271,IW,US,Non-License Documentation & Other,Non-License Documentation & Other
999997826070807,IW,US,Oracle Utilities Lodestar Third Party Applications,Oracle Utilities Lodestar Third Party Applications
999997826070813,IW,US,900VR Servers,900VR Servers
999997826070821,IW,US,Install\Upgrade,Install\Upgrade
999997826070822,IW,US,OPN License,OPN License
999997826070835,IW,US,Oracle Enterprise RealTime Scheduling Third Party Applications,Oracle Enterprise RealTime Scheduling Third Party Applications
999997826070844,IW,US,Oracle Enterprise Tax Management,Oracle Enterprise Tax Management
999997826070860,IW,US,Oracle Utilities Customer Care and Billing Business Intelligence,Oracle Utilities Customer Care and Billing Business Intelligence
999997826070868,IW,US,Communications\Utilities Other,Communications\Utilities Other
999997826070869,IW,US,Oracle Strategic Network Optimization,Oracle Strategic Network Optimization
999997826070873,IW,US,G-Log Advanced Analytics Dashboards,G-Log Advanced Analytics Dashboards
999997826070878,IW,US,Oracle Communications ASAP Cartridges - Broadband Access - DSL,Oracle Communications ASAP Cartridges - Broadband Access - DSL
999997826070899,IW,US,Oracle Communications Configuration Management,Oracle Communications Configuration Management
999997826070910,IW,US,Oracle Communications Network Discovery Cartridges,Oracle Communications Network Discovery Cartridges
999997826070914,IW,US,Financial Consolidation Hub,Financial Consolidation Hub
999997826070916,IW,US,iStore,iStore
999997826070945,IW,US,Advanced Supply Chain Planning,Advanced Supply Chain Planning
999997826070950,IW,US,Procurement,Procurement
999997826070952,IW,US,Sourcing,Sourcing
999997826070964,IW,US,TimesTen,TimesTen
999997826070983,IW,US,Support - Sleepycat Public License for Berkeley Database,Support - Sleepycat Public License for Berkeley Database
999997826070988,IW,US,TimesTen In-Memory Database,TimesTen In-Memory Database
999997826070998,IW,US,850VR Servers,850VR Servers
999997826071015,IW,US,Content Services,Content Services
999997826071019,IW,US,PeopleSoft Enterprise - Legacy,PeopleSoft Enterprise - Legacy
999997826071022,IW,US,PeopleSoft Enterprise Other,PeopleSoft Enterprise Other
300100110957840,IW,US,Service Catalog_100,Service Catalog_100
300100163778653,IW,US,BIQA_KM_PG9,BIQA_KM_PG9
300100163778723,IW,US,BIQA_KM_PG1_BASE,BIQA_KM_PG1_BASE
999997826070627,IW,US,Oracle Learning Architecture,Oracle Learning Architecture
999997826070628,IW,US,Oracle Learning Architechture,Oracle Learning Architechture
999997826070644,IW,US,Governance Risk Compliance (GRC),Governance Risk Compliance (GRC)
999997826070645,IW,US,Hyperion,Hyperion
999997826070652,IW,US,Agile Applications,Agile Applications
999997826070654,IW,US,BPM\SOA,BPM\SOA
999997826070658,IW,US,PeopleSoft,PeopleSoft
999997826070660,IW,US,Siebel,Siebel
999997826070663,IW,US,Solution Packages,Solution Packages
999997826070665,IW,US,Education,Education
999997826070671,IW,US,Marketing and Sales,Marketing and Sales
999997826070677,IW,US,iSupport,iSupport
999997826070679,IW,US,JD Edwards EnterpriseOne CRM,JD Edwards EnterpriseOne CRM
999997826070682,IW,US,PeopleSoft Enterprise CRM,PeopleSoft Enterprise CRM
999997826070685,IW,US,Oracle Deal Management,Oracle Deal Management
999997826070697,IW,US,Communications\Utilities CRM Other,Communications\Utilities CRM Other
999997826070700,IW,US,Siebel .COM Server,Siebel .COM Server
999997826071282,IW,US,External Reclasses - Retek Applications,External Reclasses - Retek Applications
999997826071294,IW,US,PeopleSoft Enterprise Bundles ERP,PeopleSoft Enterprise Bundles ERP
999997826071298,IW,US,Agile Product Quality Management,Agile Product Quality Management
999997826071306,IW,US,HR Intelligence,HR Intelligence
999997826071307,IW,US,Profitability Manager,Profitability Manager
999997826071314,IW,US,Oracle Communications IP Service Activator Modules - OSS Integration & Service Assurance,Oracle Communications IP Service Activator Modules - OSS Integration & Service Assurance
999997826071317,IW,US,Oracle Utilities Outage Management Business Intelligence,Oracle Utilities Outage Management Business Intelligence
999997826071320,IW,US,Siebel Sales Mobile,Siebel Sales Mobile
999997826071327,IW,US,Supply Chain and Order Management Analytics Fusion Edition,Supply Chain and Order Management Analytics Fusion Edition
999997826071331,IW,US,Data Integrator - Target Database,Data Integrator - Target Database
999997826071332,IW,US,Diagnostics Pack,Diagnostics Pack
999997826070879,IW,US,Oracle Communications ASAP Cartridges - IP Services,Oracle Communications ASAP Cartridges - IP Services
999997826070888,IW,US,PeopleSoft Enterprise HCM Suite,PeopleSoft Enterprise HCM Suite
999997826070897,IW,US,MetaSolv Allocation,MetaSolv Allocation
999997826070901,IW,US,Oracle ERP Applications,Oracle ERP Applications
999997826070904,IW,US,Transportation Sourcing,Transportation Sourcing
999997826070920,IW,US,Oracle Communications ASAP Cartridges - Voice Messaging,Oracle Communications ASAP Cartridges - Voice Messaging
999997826070927,IW,US,Product Hub,Product Hub
999997826070935,IW,US,iProcurement,iProcurement
999997826070942,IW,US,Oracle Workforce Scheduling,Oracle Workforce Scheduling
999997826070965,IW,US,Secure Enterprise Search,Secure Enterprise Search
999997826070973,IW,US,Learning Management,Learning Management
999997826070986,IW,US,Data Warehouse,Data Warehouse
999997826070995,IW,US,Innobase,Innobase
999997826070997,IW,US,TSAM,TSAM
999997826071029,IW,US,i-Flex Resell Applications,i-Flex Resell Applications
999997826071030,IW,US,Reveleus,Reveleus
999997826071041,IW,US,Service Management,Service Management
999997826071044,IW,US,Other Infrastructure Management,Other Infrastructure Management
999997826071056,IW,US,Applications,Applications
999997826071059,IW,US,Retek Merchandise Operations Management (MO2),Retek Merchandise Operations Management (MO2)
999997826071081,IW,US,Service Bus,Service Bus
999997826071088,IW,US,Master Data Management - Vertical Customer Hub,Master Data Management - Vertical Customer Hub
999997826071094,IW,US,Other Tools,Other Tools
999997826071097,IW,US,Partner Analytics Fusion Edition,Partner Analytics Fusion Edition
999997826071106,IW,US,Siebel General Analytics,Siebel General Analytics
999997826071128,IW,US,PeopleSoft Enterprise ERP,PeopleSoft Enterprise ERP
999997826071143,IW,US,Berkeley DB XML - High Availability,Berkeley DB XML - High Availability
999997826071155,IW,US,Agile ERP Applications,Agile ERP Applications
999997826071157,IW,US,Siebel Professional Edition - Advisor,Siebel Professional Edition - Advisor
999997826070702,IW,US,Siebel eCustomer,Siebel eCustomer
999997826070704,IW,US,Siebel Pool of Funds,Siebel Pool of Funds
999997826070725,IW,US,Siebel Professional Edition - Customer Order Management,Siebel Professional Edition - Customer Order Management
999997826070732,IW,US,Siebel Nexus,Siebel Nexus
999997826070743,IW,US,DG350A Green Servers,DG350A Green Servers
999997826070759,IW,US,Oracle Communications Billing and Revenue Management Applications,Oracle Communications Billing and Revenue Management Applications
999997826070760,IW,US,Oracle Communications Billing and Revenue Management Suite,Oracle Communications Billing and Revenue Management Suite
999997826070762,IW,US,Oracle Communications Billing and Revenue Management Market Extensions,Oracle Communications Billing and Revenue Management Market Extensions
999997826070780,IW,US,Agile Product Lifecycle Management for Process,Agile Product Lifecycle Management for Process
999997826070787,IW,US,Enterprise Visualization,Enterprise Visualization
999997826070789,IW,US,AutoVue Electro-Mechanical Professional,AutoVue Electro-Mechanical Professional
999997826070791,IW,US,Siebel eContent,Siebel eContent
999997826070795,IW,US,Agile ERP Adapter,Agile ERP Adapter
999997826071337,IW,US,Berkeley DB - Concurrent Data Store,Berkeley DB - Concurrent Data Store
999997826071340,IW,US,Siebel Applications,Siebel Applications
999997826071343,IW,US,Interaction Center Technology,Interaction Center Technology
999997826071346,IW,US,Other,Other
999997826071354,IW,US,Coherence Standard Edition,Coherence Standard Edition
999997826071376,IW,US,Application Testing,Application Testing
999997826071381,IW,US,Other Server,Other Server
999997826071383,IW,US,Siebel PRM UAN,Siebel PRM UAN
999997826071389,IW,US,Collaboration Suite,Collaboration Suite
999997826071397,IW,US,Identity Manager Connector,Identity Manager Connector
100000011628024,IW,US,Office Equipment,Office Equipment
100000011628056,IW,US,UltraPro Series,UltraPro Series
100000011628061,IW,US,UltraVario Series,UltraVario Series
100000011628074,IW,US,Memory,Memory
100000011628077,IW,US,Accessories,Accessories
100000011628080,IW,US,Service Plans,Service Plans
100100001735594,IW,US,PG File Import TestM108032,PG File Import TestM108032
999997826071007,IW,US,Retail Third Party Applications,Retail Third Party Applications
999997826071025,IW,US,PeopleSoft Enterprise Tools & Technology,PeopleSoft Enterprise Tools & Technology
999997826071037,IW,US,Functional Testing Accelerator for Siebel,Functional Testing Accelerator for Siebel
999997826071040,IW,US,Retail Applications,Retail Applications
999997826071051,IW,US,Consulting,Consulting
999997826071066,IW,US,Enterprise Link for Business Activity Monitoring,Enterprise Link for Business Activity Monitoring
999997826071069,IW,US,Oracle CRM Applications,Oracle CRM Applications
999997826071071,IW,US,Contracts,Contracts
999997826071075,IW,US,Middleware Adapters,Middleware Adapters
999997826071090,IW,US,Tools,Tools
999997826071099,IW,US,Enterprise Content Management,Enterprise Content Management
999997826071108,IW,US,Identity Management,Identity Management
999997826071113,IW,US,Health Sciences,Health Sciences
999997826071125,IW,US,Collaborative Planning,Collaborative Planning
999997826071136,IW,US,Integration Products,Integration Products
